source_table_name,source_field,destination_table_name,destination_field
RESPTBS,MODAT03,DIC_R,RPT_MODAT03
RESPTBS,MODAT04,DIC_R,RPT_MODAT04
RESPTBS,MODAT05,DIC_R,RPT_MODAT05
RESPTBS,MODMTS00,DIC_R,RPT_MODMTS00
RESPTBS,MODMTS01,DIC_R,RPT_MODMTS01
RESPTBS,MODMTS02,DIC_R,RPT_MODMTS02
RESPTBS,MODMTS03,DIC_R,RPT_MODMTS03
RESPTBS,MODMTS04,DIC_R,RPT_MODMTS04
RESPTBS,MODMTS05,DIC_R,RPT_MODMTS05
RESPTBS,MODMTS06,DIC_R,RPT_MODMTS06
RESPTBS,MODMTS07,DIC_R,RPT_MODMTS07
RESPTBS,MODMTS08,DIC_R,RPT_MODMTS08
RESPTBS,MODMTS09,DIC_R,RPT_MODMTS09
RESPTBS,MODMTS10,DIC_R,RPT_MODMTS10
RESPTBS,MODMTS11,DIC_R,RPT_MODMTS11
RESPTBS,MODMTS12,DIC_R,RPT_MODMTS12
RESPTBS,MODMTS13,DIC_R,RPT_MODMTS13
RESPTBS,MODMTS14,DIC_R,RPT_MODMTS14
RESPTBS,MODMTS15,DIC_R,RPT_MODMTS15
RESPTBS,MODMTS16,DIC_R,RPT_MODMTS16
RESPTBS,MODMTS17,DIC_R,RPT_MODMTS17
RESPTBS,MODMTS18,DIC_R,RPT_MODMTS18
RESPTBS,MODMTS19,DIC_R,RPT_MODMTS19
RESPTBS,MODMTS20,DIC_R,RPT_MODMTS20
RESPTBS,MODMTS21,DIC_R,RPT_MODMTS21
RESPTBS,MODMTS22,DIC_R,RPT_MODMTS22
RESPTBS,MODMTS23,DIC_R,RPT_MODMTS23
RESPTBS,MODMTS24,DIC_R,RPT_MODMTS24
RESPTBS,MODMTS25,DIC_R,RPT_MODMTS25
RESPTBS,MODMTS26,DIC_R,RPT_MODMTS26
RESPTBS,MODMTS27,DIC_R,RPT_MODMTS27
RESPTBS,MODMTS28,DIC_R,RPT_MODMTS28
RESPTBS,MODMTS29,DIC_R,RPT_MODMTS29
RESPTBS,NEXT,DIC_R,RPT_NEXT
RESPTBS,DATMAJ,DIC_R,RPT_DATMAJ
CUMASO,DATEASO,DIC_C,CSO_DATEASO
CUMASO,AVANTAG,DIC_C,CSO_AVANTAG
CUMASO,BASESS,DIC_C,CSO_BASESS
CUMASO,BRUTABAT,DIC_C,CSO_BRUTABAT
CUMASO,BRUTCAIS,DIC_C,CSO_BRUTCAIS
CUMASO,BRUTIMP,DIC_C,CSO_BRUTIMP
CUMASO,BRUTFISC,DIC_C,CSO_BRUTFISC
CUMASO,BRUTREEL,DIC_C,CSO_BRUTREEL
CUMASO,BRUTSS,DIC_C,CSO_BRUTSS
CUMASO,CNPOBRUT,DIC_C,CSO_CNPOBRUT
CUMASO,CLREMANGAR,DIC_C,CSO_CLREMANGAR
CUMASO,CNPONET,DIC_C,CSO_CNPONET
CUMASO,COTSS,DIC_C,CSO_COTSS
CUMASO,DAS1,DIC_C,CSO_DAS1
CUMASO,DAS3,DIC_C,CSO_DAS3
CUMASO,FRAIREPR,DIC_C,CSO_FRAIREPR
CUMASO,FRPROF,DIC_C,CSO_FRPROF
CUMASO,HATRAVC,DIC_C,CSO_HATRAVC
CUMASO,IJSS,DIC_C,CSO_IJSS
CUMASO,INDBRUT,DIC_C,CSO_INDBRUT
CUMASO,INDNET,DIC_C,CSO_INDNET
CUMASO,MONTANT00,DIC_C,CSO_MONTANT00
CUMASO,MONTANT01,DIC_C,CSO_MONTANT01
CUMASO,MONTANT02,DIC_C,CSO_MONTANT02
CUMASO,MTINTEMP,DIC_C,CSO_MTINTEMP
CUMASO,MTPROF,DIC_C,CSO_MTPROF
CUMASO,MTREGUL,DIC_C,CSO_MTREGUL
CUMASO,NETFISC,DIC_C,CSO_NETFISC
CUMASO,PREVPATR,DIC_C,CSO_PREVPATR
CUMASO,PREVSAL,DIC_C,CSO_PREVSAL
CUMASO,RETRPAT,DIC_C,CSO_RETRPAT
CUMASO,RETRSAL,DIC_C,CSO_RETRSAL
CUMASO,ETCMAT,DIC_C,CSO_ETCMAT
CUMASO,MONTANT03,DIC_C,CSO_MONTANT03
CUMASO,MONTANT04,DIC_C,CSO_MONTANT04
CUMASO,MONTANT05,DIC_C,CSO_MONTANT05
CUMASO,MONTANT06,DIC_C,CSO_MONTANT06
CUMASO,MONTANT07,DIC_C,CSO_MONTANT07
CUMASO,MONTANT08,DIC_C,CSO_MONTANT08
CUMASO,MONTANT09,DIC_C,CSO_MONTANT09
CUMASO,MONTANT10,DIC_C,CSO_MONTANT10
CUMASO,MONTANT11,DIC_C,CSO_MONTANT11
CUMASO,MONTANT12,DIC_C,CSO_MONTANT12
CUMASO,MONTANT13,DIC_C,CSO_MONTANT13
CUMASO,MONTANT14,DIC_C,CSO_MONTANT14
CUMASO,CLNETFAPREC,DIC_C,CSO_CLNETFAPREC
CUMASO,CLCINDTTNS,DIC_C,CSO_CLCINDTTNS
CUMASO,DATMAJ,DIC_C,CSO_DATMAJ
CUMCOTM,NCOD,DIC_C,CCM_NCOD
CUMCOTM,NCRG,DIC_C,CCM_NCRG
CUMCOTM,NMTP,DIC_C,CCM_NMTP
CUMCOTM,NMTS,DIC_C,CCM_NMTS
CUMCOTM,NNBT,DIC_C,CCM_NNBT
CUMCOTM,NBRT,DIC_C,CCM_NBRT
CUMCOTM,NBSA,DIC_C,CCM_NBSA
CUMCOTM,NBSB,DIC_C,CCM_NBSB
CUMCOTM,NBSC,DIC_C,CCM_NBSC
CUMCOTM,NBSD,DIC_C,CCM_NBSD
CUMCOTM,NLB6,DIC_C,CCM_NLB6
CUMCOTM,NLB7,DIC_C,CCM_NLB7
CUMCOTM,NLB8,DIC_C,CCM_NLB8
CUMCOTM,NLB9,DIC_C,CCM_NLB9
CUMCOTM,NLBA,DIC_C,CCM_NLBA
CUMCOTM,NLB1,DIC_C,CCM_NLB1
CUMCOTM,NLB2,DIC_C,CCM_NLB2
CUMCOTM,NLB3,DIC_C,CCM_NLB3
CUMCOTM,NLB4,DIC_C,CCM_NLB4
CUMCOTM,NLB5,DIC_C,CCM_NLB5
CUMCOTM,ETCMAT,DIC_C,CCM_ETCMAT
CUMCOTM,MLIB100,DIC_C,CCM_MLIB100
CUMCOTM,MLIB101,DIC_C,CCM_MLIB101
CUMCOTM,MLIB102,DIC_C,CCM_MLIB102
CUMCOTM,MLIB103,DIC_C,CCM_MLIB103
CUMCOTM,MLIB104,DIC_C,CCM_MLIB104
CUMCOTM,MLIB105,DIC_C,CCM_MLIB105
CUMCOTM,MLIB106,DIC_C,CCM_MLIB106
CUMCOTM,MLIB107,DIC_C,CCM_MLIB107
CUMCOTM,MLIB108,DIC_C,CCM_MLIB108
CUMCOTM,SLIBRE00,DIC_C,CCM_SLIBRE00
CUMCOTM,SLIBRE01,DIC_C,CCM_SLIBRE01
CUMCOTM,MLIB200,DIC_C,CCM_MLIB200
CUMCOTM,MLIB201,DIC_C,CCM_MLIB201
CUMCOTM,MLIB202,DIC_C,CCM_MLIB202
CUMCOTM,MLIB203,DIC_C,CCM_MLIB203
CUMCOTM,MLIB204,DIC_C,CCM_MLIB204
CUMCOTM,MLIB205,DIC_C,CCM_MLIB205
CUMCOTM,MLIB206,DIC_C,CCM_MLIB206
CUMCOTM,SLIBRE02,DIC_C,CCM_SLIBRE02
CUMCOTM,SLIBRE03,DIC_C,CCM_SLIBRE03
CUMCOTM,NOAFPROF,DIC_C,CCM_NOAFPROF
CUMCOTM,NOAAFORF,DIC_C,CCM_NOAAFORF
CUMCOTM,NCFGCOT,DIC_C,CCM_NCFGCOT
CUMCOTM,NAPFA,DIC_C,CCM_NAPFA
CUMCOTM,NAPFB,DIC_C,CCM_NAPFB
CUMCOTM,NAPFC,DIC_C,CCM_NAPFC
CUMCOTM,NBSIAC,DIC_C,CCM_NBSIAC
CUMCOTM,NBSBSI,DIC_C,CCM_NBSBSI
CUMCOTM,NBSCSI,DIC_C,CCM_NBSCSI
CUMCOTM,DATMAJ,DIC_C,CCM_DATMAJ
CUMCOT,NCOD,DIC_C,CCT_NCOD
CUMCOT,RCRG,DIC_C,CCT_RCRG
CUMCOT,RCFL,DIC_C,CCT_RCFL
CUMCOT,RDAT,DIC_C,CCT_RDAT
CUMCOT,RDRA,DIC_C,CCT_RDRA
CUMCOT,RNUM,DIC_C,CCT_RNUM
CUMCOT,ABRT,DIC_C,CCT_ABRT
CUMCOT,ABSA,DIC_C,CCT_ABSA
CUMCOT,ABSB,DIC_C,CCT_ABSB
CUMCOT,ABSC,DIC_C,CCT_ABSC
CUMCOT,ABSD,DIC_C,CCT_ABSD
CUMCOT,ALB5,DIC_C,CCT_ALB5
CUMCOT,AMTP,DIC_C,CCT_AMTP
CUMCOT,AMTS,DIC_C,CCT_AMTS
CUMCOT,ANBT,DIC_C,CCT_ANBT
CUMCOT,APFA,DIC_C,CCT_APFA
CUMCOT,APFB,DIC_C,CCT_APFB
CUMCOT,APFC,DIC_C,CCT_APFC
CUMCOT,ALB1,DIC_C,CCT_ALB1
CUMCOT,ALB2,DIC_C,CCT_ALB2
CUMCOT,ALB3,DIC_C,CCT_ALB3
CUMCOT,ALB4,DIC_C,CCT_ALB4
CUMCOT,ETCMAT,DIC_C,CCT_ETCMAT
CUMCOT,MLIB100,DIC_C,CCT_MLIB100
CUMCOT,MLIB101,DIC_C,CCT_MLIB101
CUMCOT,MLIB102,DIC_C,CCT_MLIB102
CUMCOT,MLIB103,DIC_C,CCT_MLIB103
CUMCOT,MLIB104,DIC_C,CCT_MLIB104
CUMCOT,MLIB105,DIC_C,CCT_MLIB105
CUMCOT,MLIB106,DIC_C,CCT_MLIB106
CUMCOT,MLIB107,DIC_C,CCT_MLIB107
CUMCOT,MLIB108,DIC_C,CCT_MLIB108
CUMCOT,SLIBRE00,DIC_C,CCT_SLIBRE00
CUMCOT,SLIBRE01,DIC_C,CCT_SLIBRE01
CUMCOT,MLIB200,DIC_C,CCT_MLIB200
CUMCOT,MLIB201,DIC_C,CCT_MLIB201
CUMCOT,MLIB202,DIC_C,CCT_MLIB202
CUMCOT,MLIB203,DIC_C,CCT_MLIB203
CUMCOT,MLIB204,DIC_C,CCT_MLIB204
CUMCOT,MLIB205,DIC_C,CCT_MLIB205
CUMCOT,MLIB206,DIC_C,CCT_MLIB206
CUMCOT,RLB1,DIC_C,CCT_RLB1
CUMCOT,SLIBRE02,DIC_C,CCT_SLIBRE02
CUMCOT,SLIBRE03,DIC_C,CCT_SLIBRE03
CUMCOT,DATMAJ,DIC_C,CCT_DATMAJ
GARINDUS,NORDRE,DIC_G,GIN_NORDRE
GARINDUS,DROITS04,DIC_G,GIN_DROITS04
GARINDUS,DROITS05,DIC_G,GIN_DROITS05
GARINDUS,DROITS06,DIC_G,GIN_DROITS06
GARINDUS,JRSACCT00,DIC_G,GIN_JRSACCT00
GARINDUS,JRSACCT01,DIC_G,GIN_JRSACCT01
GARINDUS,JRSACCT02,DIC_G,GIN_JRSACCT02
GARINDUS,JRSACCT03,DIC_G,GIN_JRSACCT03
GARINDUS,JRSATJT03,DIC_G,GIN_JRSATJT03
GARINDUS,JRSMALT03,DIC_G,GIN_JRSMALT03
GARINDUS,DROITS08,DIC_G,GIN_DROITS08
GARINDUS,DROITS09,DIC_G,GIN_DROITS09
GARINDUS,DROITS10,DIC_G,GIN_DROITS10
GARINDUS,JRSATJT00,DIC_G,GIN_JRSATJT00
GARINDUS,JRSATJT01,DIC_G,GIN_JRSATJT01
GARINDUS,JRSATJT02,DIC_G,GIN_JRSATJT02
GARINDUS,DROITS03,DIC_G,GIN_DROITS03
GARINDUS,DROITS07,DIC_G,GIN_DROITS07
GARINDUS,DROITS11,DIC_G,GIN_DROITS11
GARINDUS,DROITS00,DIC_G,GIN_DROITS00
GARINDUS,DROITS01,DIC_G,GIN_DROITS01
GARINDUS,DROITS02,DIC_G,GIN_DROITS02
GARINDUS,JRSMALT00,DIC_G,GIN_JRSMALT00
GARINDUS,JRSMALT01,DIC_G,GIN_JRSMALT01
GARINDUS,JRSMALT02,DIC_G,GIN_JRSMALT02
GARINDUS,GARILIB00,DIC_G,GIN_GARILIB00
GARINDUS,GARILIB01,DIC_G,GIN_GARILIB01
GARINDUS,GARILIB02,DIC_G,GIN_GARILIB02
GARINDUS,DROITS12,DIC_G,GIN_DROITS12
GARINDUS,DROITS13,DIC_G,GIN_DROITS13
GARINDUS,JRSMATT00,DIC_G,GIN_JRSMATT00
GARINDUS,JRSMATT01,DIC_G,GIN_JRSMATT01
GARINDUS,GARILIB03,DIC_G,GIN_GARILIB03
GARINDUS,DROITS14,DIC_G,GIN_DROITS14
GARINDUS,CLCJRSPAT,DIC_G,GIN_CLCJRSPAT
GARINDUS,CLNBARPAT,DIC_G,GIN_CLNBARPAT
GARINDUS,DROITS15,DIC_G,GIN_DROITS15
GARINDUS,DROITS16,DIC_G,GIN_DROITS16
GARINDUS,DROITS17,DIC_G,GIN_DROITS17
GARINDUS,DROITS18,DIC_G,GIN_DROITS18
GARINDUS,DROITS19,DIC_G,GIN_DROITS19
GARINDUS,ETCMAT,DIC_G,GIN_ETCMAT
GARINDUS,DATMAJ,DIC_G,GIN_DATMAJ
GARBTP,CUMREM,DIC_G,GBT_CUMREM
GARBTP,GARBLIB00,DIC_G,GBT_GARBLIB00
GARBTP,GARBLIB01,DIC_G,GBT_GARBLIB01
GARBTP,GARBLIB02,DIC_G,GBT_GARBLIB02
GARBTP,GARBLIB03,DIC_G,GBT_GARBLIB03
GARBTP,GARBLIB04,DIC_G,GBT_GARBLIB04
GARBTP,GARBLIB05,DIC_G,GBT_GARBLIB05
GARBTP,GARBLIB06,DIC_G,GBT_GARBLIB06
GARBTP,GARBLIB07,DIC_G,GBT_GARBLIB07
GARBTP,HACC,DIC_G,GBT_HACC
GARBTP,HCHOMP,DIC_G,GBT_HCHOMP
GARBTP,HINTEMP,DIC_G,GBT_HINTEMP
GARBTP,HMALNPRO,DIC_G,GBT_HMALNPRO
GARBTP,HMALPRO,DIC_G,GBT_HMALPRO
GARBTP,HMATER,DIC_G,GBT_HMATER
GARBTP,HTRAV,DIC_G,GBT_HTRAV
GARBTP,INDINT,DIC_G,GBT_INDINT
GARBTP,JMALNPRO,DIC_G,GBT_JMALNPRO
GARBTP,JMALPRO,DIC_G,GBT_JMALPRO
GARBTP,JRSMATER,DIC_G,GBT_JRSMATER
GARBTP,JRSSACC,DIC_G,GBT_JRSSACC
GARBTP,PRIM,DIC_G,GBT_PRIM
GARBTP,SALFORM,DIC_G,GBT_SALFORM
GARBTP,SALMENS,DIC_G,GBT_SALMENS
GARBTP,SALTOT,DIC_G,GBT_SALTOT
GARBTP,TPSPRE,DIC_G,GBT_TPSPRE
GARBTP,TXHOR,DIC_G,GBT_TXHOR
GARBTP,NORDRE,DIC_G,GBT_NORDRE
GARBTP,DATMAJ,DIC_G,GBT_DATMAJ
GARBTP,ETCMAT,DIC_G,GBT_ETCMAT
ATJMOBI,PERIODE,DIC_A,ATJ_PERIODE
ATJMOBI,CLEDISC,DIC_A,ATJ_CLEDISC
ATJMOBI,JAT5,DIC_A,ATJ_JAT5
ATJMOBI,JAT6,DIC_A,ATJ_JAT6
ATJMOBI,ZD1,DIC_A,ATJ_ZD1
ATJMOBI,ZD2,DIC_A,ATJ_ZD2
ATJMOBI,ZD5,DIC_A,ATJ_ZD5
ATJMOBI,ZD6,DIC_A,ATJ_ZD6
ATJMOBI,ZD7,DIC_A,ATJ_ZD7
ATJMOBI,ZD8,DIC_A,ATJ_ZD8
ATJMOBI,JATIT1,DIC_A,ATJ_JATIT1
ATJMOBI,JATIT2,DIC_A,ATJ_JATIT2
ATJMOBI,JATIT3,DIC_A,ATJ_JATIT3
ATJMOBI,JATIT4,DIC_A,ATJ_JATIT4
ATJMOBI,ZD3,DIC_A,ATJ_ZD3
ATJMOBI,ZD4,DIC_A,ATJ_ZD4
ATJMOBI,ZD10,DIC_A,ATJ_ZD10
ATJMOBI,ZD9,DIC_A,ATJ_ZD9
ATJMOBI,ETCMAT,DIC_A,ATJ_ETCMAT
ATJMOBI,DATMAJ,DIC_A,ATJ_DATMAJ
RESPAIE,RES5COD02,DIC_R,RSP_RES5COD02
RESPAIE,RES5LIB00,DIC_R,RSP_RES5LIB00
RESPAIE,RES5COD00,DIC_R,RSP_RES5COD00
RESPAIE,RES5COD01,DIC_R,RSP_RES5COD01
RESPAIE,COEFDIM,DIC_R,RSP_COEFDIM
RESPAIE,COEFFER,DIC_R,RSP_COEFFER
RESPAIE,COEFNUIT,DIC_R,RSP_COEFNUIT
RESPAIE,CYCLPRES,DIC_R,RSP_CYCLPRES
RESPAIE,MTTRANS,DIC_R,RSP_MTTRANS
RESPAIE,RESTAUX00,DIC_R,RSP_RESTAUX00
RESPAIE,RESTAUX04,DIC_R,RSP_RESTAUX04
RESPAIE,RESTAUX05,DIC_R,RSP_RESTAUX05
RESPAIE,RESTAUX06,DIC_R,RSP_RESTAUX06
RESPAIE,RESTAUX07,DIC_R,RSP_RESTAUX07
RESPAIE,RESTAUX08,DIC_R,RSP_RESTAUX08
RESPAIE,RESTAUX09,DIC_R,RSP_RESTAUX09
RESPAIE,RESTAUX10,DIC_R,RSP_RESTAUX10
RESPAIE,MINICLAS,DIC_R,RSP_MINICLAS
RESPAIE,RES5COD04,DIC_R,RSP_RES5COD04
RESPAIE,CLPATERHOSP,DIC_R,RSP_CLPATERHOSP
RESPAIE,RESMTS19,DIC_R,RSP_RESMTS19
RESPAIE,RESMTS21,DIC_R,RSP_RESMTS21
RESPAIE,RESMTS20,DIC_R,RSP_RESMTS20
RESPAIE,RESTAUX17,DIC_R,RSP_RESTAUX17
RESPAIE,RESTAUX18,DIC_R,RSP_RESTAUX18
RESPAIE,RESTAUX11,DIC_R,RSP_RESTAUX11
RESPAIE,RESTAUX12,DIC_R,RSP_RESTAUX12
RESPAIE,RESTAUX13,DIC_R,RSP_RESTAUX13
RESPAIE,RESTAUX16,DIC_R,RSP_RESTAUX16
RESPAIE,RESTAUX22,DIC_R,RSP_RESTAUX22
RESPAIE,RESLIBRE04,DIC_R,RSP_RESLIBRE04
RESPAIE,RES5MTS04,DIC_R,RSP_RES5MTS04
RESPAIE,RESTAUX14,DIC_R,RSP_RESTAUX14
RESPAIE,RESTAUX15,DIC_R,RSP_RESTAUX15
RESPAIE,RESLIBRE01,DIC_R,RSP_RESLIBRE01
RESPAIE,RESLIBRE02,DIC_R,RSP_RESLIBRE02
RESPAIE,RESLIBRE03,DIC_R,RSP_RESLIBRE03
RESPAIE,VALDUPT,DIC_R,RSP_VALDUPT
RESPAIE,RESTAUX29,DIC_R,RSP_RESTAUX29
RESPAIE,RESTAUX31,DIC_R,RSP_RESTAUX31
RESPAIE,RESTAUX33,DIC_R,RSP_RESTAUX33
RESPAIE,RESTAUX35,DIC_R,RSP_RESTAUX35
RESPAIE,RESTAUX37,DIC_R,RSP_RESTAUX37
RESPAIE,RESTAUX39,DIC_R,RSP_RESTAUX39
RESPAIE,RESTAUX41,DIC_R,RSP_RESTAUX41
RESPAIE,COEFREM,DIC_R,RSP_COEFREM
RESPAIE,RESTAUX30,DIC_R,RSP_RESTAUX30
RESPAIE,RESTAUX32,DIC_R,RSP_RESTAUX32
RESPAIE,RESTAUX34,DIC_R,RSP_RESTAUX34
RESPAIE,RESTAUX36,DIC_R,RSP_RESTAUX36
RESPAIE,RESTAUX38,DIC_R,RSP_RESTAUX38
RESPAIE,RESTAUX40,DIC_R,RSP_RESTAUX40
RESPAIE,RESTAUX42,DIC_R,RSP_RESTAUX42
RESPAIE,COEFCLAS,DIC_R,RSP_COEFCLAS
RESPAIE,MINICOEF,DIC_R,RSP_MINICOEF
RESPAIE,RESMTS00,DIC_R,RSP_RESMTS00
RESPAIE,VALAUPT,DIC_R,RSP_VALAUPT
RESPAIE,RES5LIB01,DIC_R,RSP_RES5LIB01
RESPAIE,RES5LIB02,DIC_R,RSP_RES5LIB02
RESPAIE,RES5LIB03,DIC_R,RSP_RES5LIB03
RESPAIE,RESTAUX03,DIC_R,RSP_RESTAUX03
RESPAIE,DPAIE,DIC_R,RSP_DPAIE
RESPAIE,RESTAUX01,DIC_R,RSP_RESTAUX01
RESPAIE,NORDRE,DIC_R,RSP_NORDRE
RESPAIE,PCANC,DIC_R,RSP_PCANC
RESPAIE,RESTAUX02,DIC_R,RSP_RESTAUX02
RESPAIE,RESTAUX19,DIC_R,RSP_RESTAUX19
RESPAIE,RESTAUX20,DIC_R,RSP_RESTAUX20
RESPAIE,RESTAUX21,DIC_R,RSP_RESTAUX21
RESPAIE,RESTAUX28,DIC_R,RSP_RESTAUX28
RESPAIE,RESMTS12,DIC_R,RSP_RESMTS12
RESPAIE,RESMTS13,DIC_R,RSP_RESMTS13
RESPAIE,RESMTS16,DIC_R,RSP_RESMTS16
RESPAIE,RESMTS17,DIC_R,RSP_RESMTS17
RESPAIE,RESMTS15,DIC_R,RSP_RESMTS15
RESPAIE,RESMTS14,DIC_R,RSP_RESMTS14
RESPAIE,RESMTS18,DIC_R,RSP_RESMTS18
RESPAIE,RESMTS01,DIC_R,RSP_RESMTS01
RESPAIE,RESMTS02,DIC_R,RSP_RESMTS02
RESPAIE,RESMTS03,DIC_R,RSP_RESMTS03
RESPAIE,HOR1MOYM,DIC_R,RSP_HOR1MOYM
RESPAIE,HOR2MOYM,DIC_R,RSP_HOR2MOYM
RESPAIE,RESLIB1,DIC_R,RSP_RESLIB1
RESPAIE,RESLIBRE,DIC_R,RSP_RESLIBRE00
RESPAIE,TAXTRANS,DIC_R,RSP_TAXTRANS
RESPAIE,TXMAJOR,DIC_R,RSP_TXMAJOR
RESPAIE,RESMTS04,DIC_R,RSP_RESMTS04
RESPAIE,RESTAUX25,DIC_R,RSP_RESTAUX25
RESPAIE,RESTAUX26,DIC_R,RSP_RESTAUX26
RESPAIE,RESTAUX27,DIC_R,RSP_RESTAUX27
RESPAIE,RESTAUX23,DIC_R,RSP_RESTAUX23
RESPAIE,RESTAUX24,DIC_R,RSP_RESTAUX24
RESPAIE,RESMTS05,DIC_R,RSP_RESMTS05
RESPAIE,RESMTS06,DIC_R,RSP_RESMTS06
RESPAIE,RESMTS07,DIC_R,RSP_RESMTS07
RESPAIE,RESMTS08,DIC_R,RSP_RESMTS08
RESPAIE,RESMTS09,DIC_R,RSP_RESMTS09
RESPAIE,RESMTS10,DIC_R,RSP_RESMTS10
RESPAIE,RESMTS11,DIC_R,RSP_RESMTS11
RESPAIE,RES5COD03,DIC_R,RSP_RES5COD03
RESPAIE,RES5LIB04,DIC_R,RSP_RES5LIB04
RESPAIE,RES5MTS00,DIC_R,RSP_RES5MTS00
RESPAIE,RES5MTS01,DIC_R,RSP_RES5MTS01
RESPAIE,RES5MTS02,DIC_R,RSP_RES5MTS02
RESPAIE,RES5MTS03,DIC_R,RSP_RES5MTS03
RESPAIE,ETCMAT,DIC_R,RSP_ETCMAT
RESPAIE,CLCTTRAV,DIC_R,RSP_CLCTTRAV
RESPAIE,CLCARCTTRAV,DIC_R,RSP_CLCARCTTRAV
RESPAIE,CLSTATPROF,DIC_R,RSP_CLSTATPROF
RESPAIE,CLTRAVET,DIC_R,RSP_CLTRAVET
RESPAIE,CLEMPMULT,DIC_R,RSP_CLEMPMULT
RESPAIE,CLBASCTP,DIC_R,RSP_CLBASCTP
RESPAIE,CLALPHA01,DIC_R,RSP_CLALPHA01
RESPAIE,CLALPHA02,DIC_R,RSP_CLALPHA02
RESPAIE,CLALPHA03,DIC_R,RSP_CLALPHA03
RESPAIE,CLALPHA04,DIC_R,RSP_CLALPHA04
RESPAIE,CLALPHA05,DIC_R,RSP_CLALPHA05
RESPAIE,CLALPHA06,DIC_R,RSP_CLALPHA06
RESPAIE,CLDATE01,DIC_R,RSP_CLDATE01
RESPAIE,CLDATE02,DIC_R,RSP_CLDATE02
RESPAIE,CLDATE03,DIC_R,RSP_CLDATE03
RESPAIE,CLDATE04,DIC_R,RSP_CLDATE04
RESPAIE,CLNUM01,DIC_R,RSP_CLNUM01
RESPAIE,CLNUM02,DIC_R,RSP_CLNUM02
RESPAIE,CLNUM03,DIC_R,RSP_CLNUM03
RESPAIE,CLNUM04,DIC_R,RSP_CLNUM04
RESPAIE,CLNUM05,DIC_R,RSP_CLNUM05
RESPAIE,CLNUM06,DIC_R,RSP_CLNUM06
RESPAIE,CLNUM07,DIC_R,RSP_CLNUM07
RESPAIE,CLNUM08,DIC_R,RSP_CLNUM08
RESPAIE,CLNUM09,DIC_R,RSP_CLNUM09
RESPAIE,CLNUM10,DIC_R,RSP_CLNUM10
RESPAIE,CLNUM11,DIC_R,RSP_CLNUM11
RESPAIE,CLNUM12,DIC_R,RSP_CLNUM12
RESPAIE,CLNUM13,DIC_R,RSP_CLNUM13
RESPAIE,CLNUM14,DIC_R,RSP_CLNUM14
RESPAIE,CLNUM15,DIC_R,RSP_CLNUM15
RESPAIE,CLNUM16,DIC_R,RSP_CLNUM16
RESPAIE,CLNUM17,DIC_R,RSP_CLNUM17
RESPAIE,CLPMACP_A,DIC_R,RSP_CLPMACP_A
RESPAIE,CLPMACP_D,DIC_R,RSP_CLPMACP_D
RESPAIE,CLPMACP_AAP,DIC_R,RSP_CLPMACP_AAP
RESPAIE,CLPMACP_DAP,DIC_R,RSP_CLPMACP_DAP
RESPAIE,CLDCA,DIC_R,RSP_CLDCA
RESPAIE,CLNEDMF,DIC_R,RSP_CLNEDMF
RESPAIE,CLDIFCDDGTA,DIC_R,RSP_CLDIFCDDGTA
RESPAIE,CLRESMTS48,DIC_R,RSP_CLRESMTS48
RESPAIE,CLRESMTS49,DIC_R,RSP_CLRESMTS49
RESPAIE,ROUTDIGIP,DIC_R,RSP_ROUTDIGIP
RESPAIE,DRESILDEMAT,DIC_R,RSP_DRESILDEMAT
RESPAIE,COEKEYDIG,DIC_R,RSP_COEKEYDIG
RESPAIE,DATMAJ,DIC_R,RSP_DATMAJ
ABSGLOB,ABSDDEB,DIC_A,AGL_ABSDDEB
ABSGLOB,ABSDFIN00,DIC_A,AGL_ABSDFIN00
ABSGLOB,ABSCLE,DIC_A,AGL_ABSCLE
ABSGLOB,ABSNORD,DIC_A,AGL_ABSNORD
ABSGLOB,ABSMOTIF,DIC_A,AGL_ABSMOTIF
ABSGLOB,ABSLIB,DIC_A,AGL_ABSLIB
ABSGLOB,ABSTYPE,DIC_A,AGL_ABSTYPE
ABSGLOB,ABSUNITE,DIC_A,AGL_ABSUNITE
ABSGLOB,ABSHDDMJ,DIC_A,AGL_ABSHDDMJ
ABSGLOB,ABSHFDMJ,DIC_A,AGL_ABSHFDMJ
ABSGLOB,ABSHREPT,DIC_A,AGL_ABSHREPT
ABSGLOB,ABSPROLG,DIC_A,AGL_ABSPROLG
ABSGLOB,ABSHDTYP,DIC_A,AGL_ABSHDTYP
ABSGLOB,ABSHDEB,DIC_A,AGL_ABSHDEB
ABSGLOB,ABSHFTYP,DIC_A,AGL_ABSHFTYP
ABSGLOB,ABSHFIN,DIC_A,AGL_ABSHFIN
ABSGLOB,ABSNTH,DIC_A,AGL_ABSNTH
ABSGLOB,ABSNTJ,DIC_A,AGL_ABSNTJ
ABSGLOB,ABSDDJT,DIC_A,AGL_ABSDDJT
ABSGLOB,ABSHREP,DIC_A,AGL_ABSHREP
ABSGLOB,ABSDREP,DIC_A,AGL_ABSDREP
ABSGLOB,ABSCOMM00,DIC_A,AGL_ABSCOMM00
ABSGLOB,ABSCOMM01,DIC_A,AGL_ABSCOMM01
ABSGLOB,ABSVALID,DIC_A,AGL_ABSVALID
ABSGLOB,ABSANNUL,DIC_A,AGL_ABSANNUL
ABSGLOB,ABSSPAIE,DIC_A,AGL_ABSSPAIE
